user_id,review_time,image_url,review_text,label,genre,text_clean,img_local_path
小**鸽,2025年11月14日,//img.alicdn.com/imgextra/i4/4611686018427382959/O1CN01eiR0GD27teCWMUxxA_!!4611686018427382959-0-rate.jpg_960x960.jpg_.webp,根据实际需求下单了这款产品，客服响应及时，沟通顺畅，产品与页面描述基本一致，包装规范，运输过程无异常，整体购物流程比较顺畅！,1,保健,根据实际需求下单了这款产品，客服响应及时，沟通顺畅，产品与页面描述基本一致，包装规范，运输过程无异常，整体购物流程比较顺畅！,/mnt/workspace/FRD-CLIP/images/train/O1CN01eiR0GD27teCWMUxxA_!!4611686018427382959-0-rate.jpg_960x960.jpg_.webp
粉**桃,2025年3月1日,//img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,包装无密封没安全感！期待效果，希望别让人失望！,1,美妆,包装无密封没安全感！期待效果，希望别让人失望！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png
匿名买家,2025年11月25日,//img.alicdn.com/imgextra/i2/4611686018427380255/O1CN01WpbNjF2EOgk19LY7y_!!4611686018427380255-0-rate.jpg_960x960.jpg_.webp,给爸爸买的，长期在服用，应该是不错的。借张图,0,保健,给爸爸买的，长期在服用，应该是不错的。借张图,/mnt/workspace/FRD-CLIP/images/train/O1CN01WpbNjF2EOgk19LY7y_!!4611686018427380255-0-rate.jpg_960x960.jpg_.webp
我**付,2025年11月15日,//img.alicdn.com/imgextra/i1/4611686018427381357/O1CN01kSIwU020CPV6JiXsO_!!4611686018427381357-0-rate.jpg_960x960.jpg_.webp,刚开始入手不知道效果咋样，期待一下子,0,保健,刚开始入手不知道效果咋样，期待一下子,/mnt/workspace/FRD-CLIP/images/train/O1CN01kSIwU020CPV6JiXsO_!!4611686018427381357-0-rate.jpg_960x960.jpg_.webp
t**s,2025年9月15日,//img.alicdn.com/imgextra/i3/4611686018427381862/O1CN01tnHTsR2Cud7EEKGwv_!!4611686018427381862-0-rate.jpg_960x960.jpg_.webp,我是健身人群，身体里还是有炎症，看了金凯撒的品质，**入，物流很快，工作人员态度也很好，吃完还来,0,保健,我是健身人群，身体里还是有炎症，看了金凯撒的品质， 入，物流很快，工作人员态度也很好，吃完还来,/mnt/workspace/FRD-CLIP/images/train/O1CN01tnHTsR2Cud7EEKGwv_!!4611686018427381862-0-rate.jpg_960x960.jpg_.webp
恍**?,2025年9月21日,//img.alicdn.com/imgextra/i4/4611686018427384247/O1CN01yH4LL71mCxL5YIfYV_!!4611686018427384247-0-rate.jpg_960x960.jpg_.webp,随手买来试试的这款产品，客服回复还挺快的，物流比想象中快，整体来说还可以！,1,保健,随手买来试试的这款产品，客服回复还挺快的，物流比想象中快，整体来说还可以！,/mnt/workspace/FRD-CLIP/images/train/O1CN01yH4LL71mCxL5YIfYV_!!4611686018427384247-0-rate.jpg_960x960.jpg_.webp
初***,2023年12月7日,//img.alicdn.com/imgextra/i3/2/O1CN01YuTG6o1wPuVz99S14_!!2-rate.png_960x960.jpg_.webp,根据实际需求下单了这款产品，包装规范，运输过程无异常，物流安排合理，发货效率正常，客服响应及时，沟通顺畅，综合体验符合预期！,1,保健,根据实际需求下单了这款产品，包装规范，运输过程无异常，物流安排合理，发货效率正常，客服响应及时，沟通顺畅，综合体验符合预期！,/mnt/workspace/FRD-CLIP/images/train/O1CN01YuTG6o1wPuVz99S14_!!2-rate.png_960x960.jpg_.webp
米***莉,05-14,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/311078/6/681/413894/6823f5dcF3c614868/7863d47c723da6dc.jpg.dpg,这款商品真的太满意了！首先质量完全超出预期，[材质/做工]细腻精良，一看就很有品质。细节处理也很到位，完全没有瑕疵。使用起来非常[好用/舒适]，[具体功能/体验]特别贴心，完美解决了我的需求。京东物流依旧给力，下单后很快就收到了，包装严实，没有任何损坏。客服态度也特别好，有问必答，服务超耐心！总之是一次超棒的购物体验，已经推荐给身边朋友了，以后还会继续回购！（一直喝这个牌子，这个深烘苦苦的）,1,保健,这款商品真的太满意了！首先质量完全超出预期， 材质 做工 细腻精良，一看就很有品质。细节处理也很到位，完全没有瑕疵。使用起来非常 好用 舒适 ， 具体功能 体验 特别贴心，完美解决了我的需求。京东物流依旧给力，下单后很快就收到了，包装严实，没有任何损坏。客服态度也特别好，有问必答，服务超耐心！总之是一次超棒的购物体验，已经推荐给身边朋友了，以后还会继续回购！ 一直喝这个牌子，这个深烘苦苦的,/mnt/workspace/FRD-CLIP/images/train/7863d47c723da6dc.jpg.dpg
王***阿,2022-11-19,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/30382/36/19336/88675/637843d6Eab24f91b/038e325e22d25107.jpg.dpg,一直用这款面膜，精华满满的！很满足，在脸上半小时不带干的！很喜欢！使用完感觉脸跟果冻一样弹弹的！换季节脸干的必备！赞赞赞！,0,美妆,一直用这款面膜，精华满满的！很满足，在脸上半小时不带干的！很喜欢！使用完感觉脸跟果冻一样弹弹的！换季节脸干的必备！赞赞赞！,/mnt/workspace/FRD-CLIP/images/train/038e325e22d25107.jpg.dpg
小**乐,2025年10月20日,//img.alicdn.com/imgextra/i2/4611686018427386871/O1CN01YFqbLO2IEqgeuryVB_!!4611686018427386871-0-rate.jpg_960x960.jpg_.webp,最近被安利了这款，入手后感觉这款产品，发货速度在线，客服真的挺给力的👍，整体质感比预期好，包装打开那一刻就很加分✨，有需要的可以放心冲💯👍！,1,保健,最近被安利了这款，入手后感觉这款产品，发货速度在线，客服真的挺给力的 ，整体质感比预期好，包装打开那一刻就很加分 ，有需要的可以放心冲 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01YFqbLO2IEqgeuryVB_!!4611686018427386871-0-rate.jpg_960x960.jpg_.webp
c**3,2025年11月6日,//img.alicdn.com/imgextra/i1/4611686018427387118/O1CN01cKRe4v1ng6AQxzA5q_!!4611686018427387118-0-rate.jpg_960x960.jpg_.webp,✅温和吸收——不依赖胃酸，空腹也能补，肠胃敏感人群的福音！,1,保健,温和吸收 不依赖胃酸，空腹也能补，肠胃敏感人群的福音！,/mnt/workspace/FRD-CLIP/images/train/O1CN01cKRe4v1ng6AQxzA5q_!!4611686018427387118-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年1月23日,//img.alicdn.com/imgextra/i3/O1CN01lrXZr81pTqjdzkUXZ_!!4611686018427387138-0-tbbala.jpg_960x960.jpg_.webp,整体了解后入手了这款产品，产品与页面描述基本一致，包装规范，运输过程无异常，客服响应及时，沟通顺畅，物流安排合理，发货效率正常，综合体验符合预期！,1,保健,整体了解后入手了这款产品，产品与页面描述基本一致，包装规范，运输过程无异常，客服响应及时，沟通顺畅，物流安排合理，发货效率正常，综合体验符合预期！,/mnt/workspace/FRD-CLIP/images/train/O1CN01lrXZr81pTqjdzkUXZ_!!4611686018427387138-0-tbbala.jpg_960x960.jpg_.webp
匿名买家,2025年10月19日,//img.alicdn.com/imgextra/i2/4611686018427380649/O1CN01Rvbcj2223pIoxazDZ_!!4611686018427380649-0-rate.jpg_960x960.jpg_.webp,一直在用的一款，很香气很舒服，回购了。,0,美妆,一直在用的一款，很香气很舒服，回购了。,/mnt/workspace/FRD-CLIP/images/train/O1CN01Rvbcj2223pIoxazDZ_!!4611686018427380649-0-rate.jpg_960x960.jpg_.webp
5**甜,2025年11月10日,//img.alicdn.com/imgextra/i1/4611686018427382393/O1CN01hXiSLe1bEMnUo8WLp_!!4611686018427382393-0-rate.jpg_960x960.jpg_.webp,高含量Omega-3，为你的健康加分！每一粒都蕴含着丰富的Omega-3，帮助维护心血管、大脑和关节健康，让你活力满满，每天都充满动力！一直都吃这个牌子，大品牌放心入。,1,保健,高含量Omega 3，为你的健康加分！每一粒都蕴含着丰富的Omega 3，帮助维护心血管 大脑和关节健康，让你活力满满，每天都充满动力！一直都吃这个牌子，大品牌放心入。,/mnt/workspace/FRD-CLIP/images/train/O1CN01hXiSLe1bEMnUo8WLp_!!4611686018427382393-0-rate.jpg_960x960.jpg_.webp
j***9,2024-09-13,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/91588/32/51154/101219/66e3eaa9F9a98d0e2/d5ceb51bdc9876c9.jpg.dpg,多年一直购买illy咖啡☕，每天早上，不煮一杯，都感觉还没起床。一杯以后，元气满满。很好。,1,保健,多年一直购买illy咖啡 ，每天早上，不煮一杯，都感觉还没起床。一杯以后，元气满满。很好。,/mnt/workspace/FRD-CLIP/images/train/d5ceb51bdc9876c9.jpg.dpg
星***,2025年5月7日,//img.alicdn.com/imgextra/i2/4611686018427381656/O1CN01WIyPJf2FI6c2KtGuD_!!4611686018427381656-0-tbbala.jpg_960x960.jpg_.webp,根据实际需求下单了这款产品，包装规范，运输过程无异常，物流安排合理，发货效率正常，产品与页面描述基本一致，整体表现中规中矩！,1,保健,根据实际需求下单了这款产品，包装规范，运输过程无异常，物流安排合理，发货效率正常，产品与页面描述基本一致，整体表现中规中矩！,/mnt/workspace/FRD-CLIP/images/train/O1CN01WIyPJf2FI6c2KtGuD_!!4611686018427381656-0-tbbala.jpg_960x960.jpg_.webp
M***_,2023-12-29,https://img.alicdn.com/imgextra/i1/4611686018427383405/O1CN01iDvJTw1o8x7cTbync_!!4611686018427383405-0-rate.jpg_960x960.jpg_.webp,性价比非常高，大品牌值得信赖👍东西比我想象中的还要完美，十分给力，值得入手是正品，和实体店一样，价格还优惠，果断转粉这质量真是太意外了，实物美美哒，触感很好，很推荐哦,1,美妆,性价比非常高，大品牌值得信赖 东西比我想象中的还要完美，十分给力，值得入手是正品，和实体店一样，价格还优惠，果断转粉这质量真是太意外了，实物美美哒，触感很好，很推荐哦,/mnt/workspace/FRD-CLIP/images/train/O1CN01iDvJTw1o8x7cTbync_!!4611686018427383405-0-rate.jpg_960x960.jpg_.webp
千***,2025年6月4日,//img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,还没使用！效果好再来追评，期待皮肤变嫩，冲！,1,美妆,还没使用！效果好再来追评，期待皮肤变嫩，冲！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png
匿名买家,2025年11月14日,//img.alicdn.com/imgextra/i3/4611686018427381438/O1CN01QYl0D42I3On7lgI5O_!!4611686018427381438-0-rate.jpg_960x960.jpg_.webp,这次选购了这款产品钙，物流安排合理，发货效率正常，包装规范，运输过程无异常，产品与页面描述基本一致，综合体验符合预期！,1,保健,这次选购了这款产品钙，物流安排合理，发货效率正常，包装规范，运输过程无异常，产品与页面描述基本一致，综合体验符合预期！,/mnt/workspace/FRD-CLIP/images/train/O1CN01QYl0D42I3On7lgI5O_!!4611686018427381438-0-rate.jpg_960x960.jpg_.webp
汝***,2025年12月2日,//img.alicdn.com/imgextra/i3/4611686018427383514/O1CN01A1PMKA2G8JomFavyu_!!4611686018427383514-0-rate.jpg_960x960.jpg_.webp,很好，很棒非常值得购买。推开不粘，没滋润,0,美妆,很好，很棒非常值得购买。推开不粘，没滋润,/mnt/workspace/FRD-CLIP/images/train/O1CN01A1PMKA2G8JomFavyu_!!4611686018427383514-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年11月25日,//img.alicdn.com/imgextra/i4/4611686018427382877/O1CN01wmdPnQ1cg8QhTGvfe_!!4611686018427382877-0-rate.jpg_960x960.jpg_.webp,保湿控油效果：好 质地手感：好 吸收效果：,0,美妆,保湿控油效果 好 质地手感 好 吸收效果,/mnt/workspace/FRD-CLIP/images/train/O1CN01wmdPnQ1cg8QhTGvfe_!!4611686018427382877-0-rate.jpg_960x960.jpg_.webp
jd_188113qki,09-12,https://gw.alicdn.com/bao/uploaded/i3/O1CN0130rjw31jloegcUxZ4~hdr~_!!4611686018427381613-53-rate.heic_960x960.jpg_.webp,后的天气丹这款护肤品整体很好，而且保湿程度和吸收效果都很好,1,美妆,后的天气丹这款护肤品整体很好，而且保湿程度和吸收效果都很好,/mnt/workspace/FRD-CLIP/images/train/O1CN0130rjw31jloegcUxZ4~hdr~_!!4611686018427381613-53-rate.heic_960x960.jpg_.webp
杨**3,2025年11月12日,//img.alicdn.com/imgextra/i1/4611686018427385677/O1CN01kGtLxI1fzJrdsRLEY_!!4611686018427385677-0-rate.jpg_960x960.jpg_.webp,刷到就下单了这款产品，客服回复还挺快的，整体用下来还可以，物流比想象中快，包装没什么问题，感觉还行，不踩雷！,1,保健,刷到就下单了这款产品，客服回复还挺快的，整体用下来还可以，物流比想象中快，包装没什么问题，感觉还行，不踩雷！,/mnt/workspace/FRD-CLIP/images/train/O1CN01kGtLxI1fzJrdsRLEY_!!4611686018427385677-0-rate.jpg_960x960.jpg_.webp
成**觉,2025年11月18日,//img.alicdn.com/imgextra/i2/4611686018427384224/O1CN01ShlVk61LuvksDj1Bk_!!4611686018427384224-0-rate.jpg_960x960.jpg_.webp,因为每周都要上夜班，所以特意买了护肝片保护肝脏，希望能有效果,0,保健,因为每周都要上夜班，所以特意买了护肝片保护肝脏，希望能有效果,/mnt/workspace/FRD-CLIP/images/train/O1CN01ShlVk61LuvksDj1Bk_!!4611686018427384224-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年11月13日,//img.alicdn.com/imgextra/i2/4611686018427380836/O1CN01GIpPFe21uCtg3nbcT_!!4611686018427380836-0-rate.jpg_960x960.jpg_.webp,五星好评！产品绝绝子，闭眼冲不踩雷！,1,美妆,五星好评！产品绝绝子，闭眼冲不踩雷！,/mnt/workspace/FRD-CLIP/images/train/O1CN01GIpPFe21uCtg3nbcT_!!4611686018427380836-0-rate.jpg_960x960.jpg_.webp
s**s,2025年10月1日,//img.alicdn.com/imgextra/i3/2215980660433/O1CN01BjgWrf1F4MaeNO1fe~livephoto~_!!2215980660433-0-rate_livephoto.jpg_960x960.jpg_.webp,给家里备的这款产品，整体看着挺靠谱的，发货挺快的，用着也放心，客服讲解得挺细致的，包装很结实，拿到手感觉不错，目前体验还不错，会继续关注！,1,保健,给家里备的这款产品，整体看着挺靠谱的，发货挺快的，用着也放心，客服讲解得挺细致的，包装很结实，拿到手感觉不错，目前体验还不错，会继续关注！,/mnt/workspace/FRD-CLIP/images/train/O1CN01BjgWrf1F4MaeNO1fe~livephoto~_!!2215980660433-0-rate_livephoto.jpg_960x960.jpg_.webp
匿名买家,2025年10月25日,//img.alicdn.com/imgextra/i2/4611686018427382807/O1CN01ofKp9R2F2zaQDdhnm_!!4611686018427382807-0-rate.jpg_960x960.jpg_.webp,平时比较关注这类产品，这次选了鱼油，包装很结实，拿到手感觉不错，客服讲解得挺细致的，家里用着比较安心，整体挺满意的！,1,保健,平时比较关注这类产品，这次选了鱼油，包装很结实，拿到手感觉不错，客服讲解得挺细致的，家里用着比较安心，整体挺满意的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01ofKp9R2F2zaQDdhnm_!!4611686018427382807-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年5月13日,//img.alicdn.com/imgextra/i4/4611686018427387880/O1CN013D7Z5C2KbrmVcQIQ0_!!4611686018427387880-0-rate.jpg_960x960.jpg_.webp,长高！期待效果,0,保健,长高！期待效果,/mnt/workspace/FRD-CLIP/images/train/O1CN013D7Z5C2KbrmVcQIQ0_!!4611686018427387880-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年10月22日,//img.alicdn.com/imgextra/i1/4611686018427382184/O1CN012gukTc1U0tpuikLUB_!!4611686018427382184-0-rate.jpg_960x960.jpg_.webp,综合对比后选择了这款产品，产品与页面描述基本一致，客服响应及时，沟通顺畅，包装规范，运输过程无异常，整体表现中规中矩！,1,保健,综合对比后选择了这款产品，产品与页面描述基本一致，客服响应及时，沟通顺畅，包装规范，运输过程无异常，整体表现中规中矩！,/mnt/workspace/FRD-CLIP/images/train/O1CN012gukTc1U0tpuikLUB_!!4611686018427382184-0-rate.jpg_960x960.jpg_.webp
t**o,2025年8月4日,//img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,脸刺痒就先刷手臂！机智如我，皮肤适应了再上脸，效果一样好！,1,美妆,脸刺痒就先刷手臂！机智如我，皮肤适应了再上脸，效果一样好！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png
航**麻,2025年11月4日,//img.alicdn.com/imgextra/i3/4611686018427385902/O1CN01IkYEsX1V0GucEkWN8_!!4611686018427385902-0-rate.jpg_960x960.jpg_.webp,产后补钙的信赖之选：孕期就靠它补钙，产后停用后果断回购。膝盖作响、蹲起酸胀的问题，吃了三个月就改善了，骨密度也回归正常。D3加速吸收，K2精准锁钙，三重配方形成闭环，比普通钙片科学多了，是产后妈**安心之选。,1,保健,产后补钙的信赖之选 孕期就靠它补钙，产后停用后果断回购。膝盖作响 蹲起酸胀的问题，吃了三个月就改善了，骨密度也回归正常。D3加速吸收，K2精准锁钙，三重配方形成闭环，比普通钙片科学多了，是产后妈 安心之选。,/mnt/workspace/FRD-CLIP/images/train/O1CN01IkYEsX1V0GucEkWN8_!!4611686018427385902-0-rate.jpg_960x960.jpg_.webp
u***x,2024-03-15,https://gw.alicdn.com/bao/uploaded/i3/3221993002/O1CN0147cBKw1Y2xvoGM8h4_!!3221993002.jpg_.webp,最近入手了这款这款产品，客服态度特别好，有需要的话还会再来👏！,1,美妆,最近入手了这款这款产品，客服态度特别好，有需要的话还会再来 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN0147cBKw1Y2xvoGM8h4_!!3221993002.jpg_.webp
t**d,2025年10月27日,//img.alicdn.com/imgextra/i1/4611686018427385907/O1CN01MxLhly1qmuuMjvYN9_!!4611686018427385907-0-rate.jpg_960x960.jpg_.webp,第一次买这类产品，选了这款玉兰油，包装没什么问题，整体用下来还可以，客服回复还挺快的，物流比想象中快，感觉还行，不踩雷！,1,保健,第一次买这类产品，选了这款玉兰油，包装没什么问题，整体用下来还可以，客服回复还挺快的，物流比想象中快，感觉还行，不踩雷！,/mnt/workspace/FRD-CLIP/images/train/O1CN01MxLhly1qmuuMjvYN9_!!4611686018427385907-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年7月19日,//img.alicdn.com/imgextra/i3/0/O1CN01ARRT6h2GRYJhzAaqs_!!0-rate.jpg_960x960.jpg_.webp,刚入手！期待去闭口效果，坚持用肯定行，冲！,1,美妆,刚入手！期待去闭口效果，坚持用肯定行，冲！,/mnt/workspace/FRD-CLIP/images/train/O1CN01ARRT6h2GRYJhzAaqs_!!0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年6月21日,//img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,按客服方法用，完全没不适！就是味道颜色一般，坚持用肯定有效果！,1,美妆,按客服方法用，完全没不适！就是味道颜色一般，坚持用肯定有效果！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png
匿名买家,2025年6月7日,//img.alicdn.com/imgextra/i4/4611686018427382102/O1CN019BTGs428BVbV8p6gS_!!4611686018427382102-0-tbbala.jpg_960x960.jpg_.webp,随手买来试试的这款绵羊油，包装没什么问题，客服回复还挺快的，物流比想象中快，目前没发现什么问题！,1,保健,随手买来试试的这款绵羊油，包装没什么问题，客服回复还挺快的，物流比想象中快，目前没发现什么问题！,/mnt/workspace/FRD-CLIP/images/train/O1CN019BTGs428BVbV8p6gS_!!4611686018427382102-0-tbbala.jpg_960x960.jpg_.webp
j***猫,11-30,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/367187/25/8314/103273/692bf7d8F8dd75764/77e89d47931f28be.jpg.dpg,这款奶粉真心不错，我家宝宝出生一直都是喝的都是a2奶粉，小肚肚一直都很稳定。也长了很多肉肉。,0,母婴,这款奶粉真心不错，我家宝宝出生一直都是喝的都是a2奶粉，小肚肚一直都很稳定。也长了很多肉肉。,/mnt/workspace/FRD-CLIP/images/train/77e89d47931f28be.jpg.dpg
x***e,2019-04-14,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/14176/13/15851/103346/5cb32a70E3fbd5ded/bed82b7f0a7e7ce6.jpg.dpg,活动入了六罐，宝宝一直喝的，很容易断货啊，日期到2020年7月，很新鲜！,0,母婴,活动入了六罐，宝宝一直喝的，很容易断货啊，日期到2020年7月，很新鲜！,/mnt/workspace/FRD-CLIP/images/train/bed82b7f0a7e7ce6.jpg.dpg
S**y,2025年7月17日,//img.alicdn.com/imgextra/i3/4611686018427380739/O1CN01zPzDW41WZpFM1yI1Q_!!4611686018427380739-0-tbbala.jpg_960x960.jpg_.webp,不错很喜欢 性价比高推荐购买大家,0,美妆,不错很喜欢 性价比高推荐购买大家,/mnt/workspace/FRD-CLIP/images/train/O1CN01zPzDW41WZpFM1yI1Q_!!4611686018427380739-0-tbbala.jpg_960x960.jpg_.webp
匿名买家,2025年9月19日,//img.alicdn.com/imgextra/i3/4611686018427383735/O1CN01UlQkWk2FOyabQ5N77_!!4611686018427383735-0-rate.jpg_960x960.jpg_.webp,一百多的货，包装盒都没有一个🙄，开始就让我怀疑这个货的真实性，看看后面效果如何吧,0,保健,一百多的货，包装盒都没有一个 ，开始就让我怀疑这个货的真实性，看看后面效果如何吧,/mnt/workspace/FRD-CLIP/images/train/O1CN01UlQkWk2FOyabQ5N77_!!4611686018427383735-0-rate.jpg_960x960.jpg_.webp
四**5,2025年4月2日,//img.alicdn.com/imgextra/i4/4611686018427382347/O1CN015jHgef1OTr86P5LCb_!!4611686018427382347-0-rate.jpg_960x960.jpg_.webp,必须分享一下最近用的这款产品，发货速度在线，整体质感比预期好，包装打开那一刻就很加分✨，整体体验真的不错👏！,1,保健,必须分享一下最近用的这款产品，发货速度在线，整体质感比预期好，包装打开那一刻就很加分 ，整体体验真的不错 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN015jHgef1OTr86P5LCb_!!4611686018427382347-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年10月12日,//img.alicdn.com/imgextra/i4/2673201542/O1CN01BBYF3U1NGHpVEQC0y~livephoto~_!!2673201542-0-rate_livephoto.jpg_960x960.jpg_.webp,正好看到有活动就买了鱼油，物流比想象中快，整体用下来还可以，客服回复还挺快的，整体来说还可以！,1,保健,正好看到有活动就买了鱼油，物流比想象中快，整体用下来还可以，客服回复还挺快的，整体来说还可以！,/mnt/workspace/FRD-CLIP/images/train/O1CN01BBYF3U1NGHpVEQC0y~livephoto~_!!2673201542-0-rate_livephoto.jpg_960x960.jpg_.webp
匿名买家,2025年8月13日,//img.alicdn.com/imgextra/i4/4611686018427385857/O1CN018FhjBd1lSEvpdj0LZ_!!4611686018427385857-0-tbbala.jpg_960x960.jpg_.webp,避雷！货不对版不退货，黑心商家千万别买！,1,美妆,避雷！货不对版不退货，黑心商家千万别买！,/mnt/workspace/FRD-CLIP/images/train/O1CN018FhjBd1lSEvpdj0LZ_!!4611686018427385857-0-tbbala.jpg_960x960.jpg_.webp
8***f,2022-07-12,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/99758/3/30853/106718/62cd8131E04abf155/663c23a12c4baf8f.jpg.dpg,小金瓶收到了，包装完善，很好用，这款安热沙防晒霜卖的很火，不仅防晒指数高，而且涂在身上不油腻，在户外或者海边使用特别好，可以很好的保护皮肤不被晒伤，清透养肤，水润保湿，方便携带，值得购买和推荐！,0,美妆,小金瓶收到了，包装完善，很好用，这款安热沙防晒霜卖的很火，不仅防晒指数高，而且涂在身上不油腻，在户外或者海边使用特别好，可以很好的保护皮肤不被晒伤，清透养肤，水润保湿，方便携带，值得购买和推荐！,/mnt/workspace/FRD-CLIP/images/train/663c23a12c4baf8f.jpg.dpg
钱**。,2025年12月1日,//img.alicdn.com/imgextra/i2/4611686018427381140/O1CN01MSgyek1nUBsJnSoJS_!!4611686018427381140-0-tbbala.jpg_960x960.jpg_.webp,棉羊油保湿滋润效果特别好，是我喜欢的。,0,美妆,棉羊油保湿滋润效果特别好，是我喜欢的。,/mnt/workspace/FRD-CLIP/images/train/O1CN01MSgyek1nUBsJnSoJS_!!4611686018427381140-0-tbbala.jpg_960x960.jpg_.webp
爱**灯,2025年10月28日,//img.alicdn.com/imgextra/i2/4611686018427380777/O1CN01WeTsSj1Em2kowjR4f_!!4611686018427380777-0-rate.jpg_960x960.jpg_.webp,刷到就下单了这款产品，包装没什么问题，整体用下来还可以，感觉还行，不踩雷！,1,保健,刷到就下单了这款产品，包装没什么问题，整体用下来还可以，感觉还行，不踩雷！,/mnt/workspace/FRD-CLIP/images/train/O1CN01WeTsSj1Em2kowjR4f_!!4611686018427380777-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年3月22日,//img.alicdn.com/imgextra/i3/4611686018427379771/O1CN01DYnaQB1eCTxF3e4Fm_!!4611686018427379771-0-rate.jpg_960x960.jpg_.webp,商品不错，非常好用，非常好用！,1,保健,商品不错，非常好用，非常好用！,/mnt/workspace/FRD-CLIP/images/train/O1CN01DYnaQB1eCTxF3e4Fm_!!4611686018427379771-0-rate.jpg_960x960.jpg_.webp
C***8,02-01,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/253351/34/15664/871377/679e224fFe36c36ec/dc80d32449a8a2d1.jpg.dpg,性价比很高，京东服务快捷有保障,1,母婴,性价比很高，京东服务快捷有保障,/mnt/workspace/FRD-CLIP/images/train/dc80d32449a8a2d1.jpg.dpg
月**员,2025年11月18日,//img.alicdn.com/imgextra/i3/4611686018427383523/O1CN01w6I1xO2CebGhZE7W0_!!4611686018427383523-0-rate.jpg_960x960.jpg_.webp,非常好，强力推荐，效果明显，已经复购很多次，想要改善自己的可以买这个。,0,保健,非常好，强力推荐，效果明显，已经复购很多次，想要改善自己的可以买这个。,/mnt/workspace/FRD-CLIP/images/train/O1CN01w6I1xO2CebGhZE7W0_!!4611686018427383523-0-rate.jpg_960x960.jpg_.webp
理**下,2025年10月6日,//img.alicdn.com/imgextra/i4/4611686018427385124/O1CN01Cqag4r1c1NARZhM3v_!!4611686018427385124-0-rate.jpg_960x960.jpg_.webp,保湿控油效果：好 质地手感：好 吸收效果：好 我的肤质：好,0,美妆,保湿控油效果 好 质地手感 好 吸收效果 好 我的肤质 好,/mnt/workspace/FRD-CLIP/images/train/O1CN01Cqag4r1c1NARZhM3v_!!4611686018427385124-0-rate.jpg_960x960.jpg_.webp
郑**盼,2025年11月30日,//img.alicdn.com/imgextra/i3/4611686018427380793/O1CN019ERdwi1pB4Ze8rXNf_!!4611686018427380793-0-rate.jpg_960x960.jpg_.webp,正不正不知道但这个包装不给力，应该是人退回去直接用保鲜膜随便缠几下的,0,美妆,正不正不知道但这个包装不给力，应该是人退回去直接用保鲜膜随便缠几下的,/mnt/workspace/FRD-CLIP/images/train/O1CN019ERdwi1pB4Ze8rXNf_!!4611686018427380793-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年11月13日,//img.alicdn.com/imgextra/i1/4611686018427381011/O1CN01B3MAGR1ec8CCX5ifj_!!4611686018427381011-0-rate.jpg_960x960.jpg_.webp,综合对比后选择了这款产品，客服响应及时，沟通顺畅，物流安排合理，发货效率正常，产品与页面描述基本一致，整体表现中规中矩！,1,保健,综合对比后选择了这款产品，客服响应及时，沟通顺畅，物流安排合理，发货效率正常，产品与页面描述基本一致，整体表现中规中矩！,/mnt/workspace/FRD-CLIP/images/train/O1CN01B3MAGR1ec8CCX5ifj_!!4611686018427381011-0-rate.jpg_960x960.jpg_.webp
